asset_id,asset_type,timestamp,wind_speed,rotor_speed,vibration,temperature,current,power_output,solar_irradiance,voltage,soiling_level,scenario
INV-001,solar,2026-01-01 09:30:00,,,,34.613320228298356,16.763219632010607,1878.1457265682916,313.6465364112157,401.45439860374603,0.1,healthy
INV-001,solar,2026-01-01 09:40:00,,,,36.32739074826704,19.118937957867207,2263.6825747463777,341.6426473334807,395.4315093973304,0.1,healthy
INV-001,solar,2026-01-01 09:50:00,,,,33.79266139265582,15.741741915029017,1451.1495824236417,289.8554521585006,398.6604438370774,0.1,healthy
INV-001,solar,2026-01-01 10:00:00,,,,34.454254240794256,15.575582487634254,1624.9743745982123,299.768644601755,401.21020304244087,0.1,healthy
INV-001,solar,2026-01-01 10:10:00,,,,35.226189147956795,19.259108639901854,2213.134337964082,331.51094638742666,400.6691400003114,0.1,healthy
INV-001,solar,2026-01-01 10:20:00,,,,36.30547483417288,17.134389321376368,1886.8565179481084,319.9125269299446,401.65778724109066,0.1,healthy
INV-001,solar,2026-01-01 10:30:00,,,,36.40272436043528,18.467795639898917,2027.6154358836548,309.8362380009134,400.3246255847604,0.1,healthy
INV-001,solar,2026-01-01 10:40:00,,,,35.74458848739175,16.92058817551778,1801.2530220187114,313.7964452458784,396.7533410305322,0.1,healthy
INV-001,solar,2026-01-01 10:50:00,,,,36.92348887289173,17.78608044047816,1928.555621222962,312.06269115404973,404.2847091484981,0.1,healthy
INV-001,solar,2026-01-01 11:00:00,,,,36.951141149217314,17.808042255089283,1970.8708598581136,317.60928709100574,402.0393862423484,0.1,healthy
INV-001,solar,2026-01-01 11:10:00,,,,34.881727085731896,17.33959649235456,1863.1535988075027,313.53137688543586,396.90678295118306,0.1,healthy
INV-001,solar,2026-01-01 11:20:00,,,,34.75960521886409,16.188901365481268,1829.9392690900413,321.8704242649567,400.7497215227653,0.1,healthy
INV-001,solar,2026-01-01 11:30:00,,,,37.001809466273755,18.0826670634829,2094.9452453226763,339.5387886236533,401.0616780597492,0.1,healthy
INV-001,solar,2026-01-01 11:40:00,,,,38.4012547521839,19.20664512307496,2245.3769597062515,345.8262453392995,398.0748770976231,0.1,healthy
INV-001,solar,2026-01-01 11:50:00,,,,35.48768675914693,15.62453015860559,1540.3986653836741,287.6259772397462,398.0156274674101,0.1,healthy
INV-001,solar,2026-01-01 12:00:00,,,,37.84110368667075,18.67112614982883,2326.165864581938,346.3913357753825,400.54116667398216,0.1,healthy
INV-001,solar,2026-01-01 12:10:00,,,,36.32145802367443,18.87981768357581,2254.970093520208,335.33492842940683,391.5930942066199,0.1,healthy
INV-001,solar,2026-01-01 12:20:00,,,,36.82633501584902,17.36521785924598,1771.690546387396,303.363044513232,401.7483521220748,0.1,healthy
INV-001,solar,2026-01-01 12:30:00,,,,34.20388963877137,18.613173923415214,2177.669953421805,327.76755158494024,399.4558491976951,0.1,healthy
INV-001,solar,2026-01-01 12:40:00,,,,36.24899386952495,18.94720961359578,2263.672105613207,348.5049789582258,400.77761974117044,0.1,healthy
INV-001,solar,2026-01-01 12:50:00,,,,35.95559473690088,14.745462432832015,1538.467820114166,297.49126785580836,405.47471550767045,0.1,healthy
INV-001,solar,2026-01-01 13:00:00,,,,35.951440174983794,16.727164990376227,1734.8071997697273,305.8410174917984,400.6131407192794,0.1,healthy
INV-001,solar,2026-01-01 13:10:00,,,,37.02724173178214,16.48439749321948,1918.7048354571027,327.3170754034752,398.2946988606058,0.1,healthy
INV-001,solar,2026-01-01 13:20:00,,,,36.17393411065762,17.85968399871462,1996.5294675971875,323.70185665965823,395.53217556305833,0.1,healthy
INV-001,solar,2026-01-01 13:30:00,,,,35.790936311060776,18.234759047386337,2031.3621773728955,316.2215694633882,401.3668918218623,0.1,healthy
INV-001,solar,2026-01-01 13:40:00,,,,35.128206601521356,18.685331896443557,2116.044568700735,314.3051520413859,396.80226853754147,0.1,healthy
INV-001,solar,2026-01-01 13:50:00,,,,34.381855844237435,18.22325396542339,1970.645247174058,310.82588669841084,397.53832302112403,0.1,healthy
INV-001,solar,2026-01-01 14:00:00,,,,35.305140390788836,18.970160089661714,2268.435443892944,333.9472096668137,402.81187834110773,0.1,healthy
INV-001,solar,2026-01-01 14:10:00,,,,36.21106032882536,17.29669915676215,1862.1575050278548,313.81840184481297,400.5289211014365,0.1,healthy
INV-001,solar,2026-01-01 14:20:00,,,,36.36625617001852,17.391555366387696,1869.562081415371,307.2423179897891,397.0620238785439,0.1,healthy
INV-001,solar,2026-01-01 14:30:00,,,,36.02397435851579,19.06741911715052,2174.3817781080106,328.42586178421124,399.6312840205332,0.1,healthy
INV-001,solar,2026-01-01 14:40:00,,,,35.200628779430005,18.80876591143863,2050.853115310683,308.3778934442705,400.4965262023021,0.1,healthy
INV-001,solar,2026-01-01 14:50:00,,,,35.9404420802855,18.883363646482586,2165.4731757810296,338.64671489879385,399.7070469173268,0.1,healthy
INV-001,solar,2026-01-01 15:00:00,,,,37.503792672759474,18.72240613733559,2154.382862209366,337.8088023243616,398.32718488307614,0.1,healthy
INV-001,solar,2026-01-01 15:10:00,,,,37.96380490107038,19.91888701475492,2374.2477144324052,353.9484698035311,400.29892626253314,0.1,healthy
INV-001,solar,2026-01-01 15:20:00,,,,34.452933411644906,18.80311449457225,2102.5704374796646,322.4158414861747,401.6845135913908,0.1,healthy
INV-001,solar,2026-01-01 15:30:00,,,,37.51883730264922,19.689684587233383,2258.618008466595,327.8390378726572,400.38959374425633,0.1,healthy
INV-001,solar,2026-01-01 15:40:00,,,,34.99060952695914,17.411157877083856,1902.0967368208976,323.54569191475036,401.3699863645958,0.1,healthy
INV-001,solar,2026-01-01 15:50:00,,,,37.14125771243215,17.74929221779971,1996.2115040246192,329.405932489823,401.8013455415297,0.1,healthy
INV-001,solar,2026-01-01 16:00:00,,,,34.33075861463448,18.034474034141034,2024.8486877539374,307.05988761630937,397.0565151861693,0.1,healthy
INV-001,solar,2026-01-01 16:10:00,,,,33.99052963109698,16.481632147193718,1819.9013229539628,314.56009849635615,400.47739935457207,0.1,healthy
INV-001,solar,2026-01-01 16:20:00,,,,38.017893684038405,19.56814477248183,2308.533915979559,341.2367000049229,397.2199691408275,0.1,healthy
INV-001,solar,2026-01-01 16:30:00,,,,39.60426108534051,19.529219336467406,2338.183287112923,342.3046876427367,402.68226173923875,0.1,healthy
INV-001,solar,2026-01-01 16:40:00,,,,36.14437033675781,16.174899862880903,1716.4451561468027,297.77104447186883,403.0505672506814,0.1,healthy
INV-001,solar,2026-01-01 16:50:00,,,,36.18628951079946,18.76327948574946,2183.2702993640446,322.2296087652745,399.9500957034112,0.1,healthy
INV-001,solar,2026-01-01 17:00:00,,,,36.8624758954308,18.24986714545057,2155.8061881899707,338.10193795085775,399.6523527995742,0.1,healthy
INV-001,solar,2026-01-01 17:10:00,,,,37.761307426810816,19.232848735534457,2328.2230183745437,347.3957645635543,401.79277174474487,0.1,healthy
INV-001,solar,2026-01-01 17:20:00,,,,36.74119006710589,19.83325845229809,2296.9060760403495,336.10119561364644,400.82837707383237,0.1,healthy
INV-001,solar,2026-01-01 17:30:00,,,,36.33350763314222,17.17454643712992,1854.9240786576822,310.37574123019266,402.0185444963252,0.1,healthy
INV-001,solar,2026-01-01 17:40:00,,,,35.93399565018576,17.890334375605686,2151.753585574857,326.4977757843179,395.2629366153268,0.1,healthy
INV-001,solar,2026-01-01 17:50:00,,,,35.82125496170167,18.578169546123135,2116.62778020793,315.54709493511086,401.38440923019436,0.1,healthy
INV-001,solar,2026-01-01 18:00:00,,,,33.12401182698811,17.434507817393698,1722.1340520773615,279.26847474965024,397.69154069028394,0.1,healthy
INV-001,solar,2026-01-01 18:10:00,,,,36.029432882746605,17.19682403628785,1989.2082150071524,315.56496832550897,400.6991239010908,0.1,healthy
INV-001,solar,2026-01-01 18:20:00,,,,36.18340261956929,16.42638868889375,1804.4547755846668,319.02139019804173,401.99928352021277,0.1,healthy
INV-001,solar,2026-01-01 18:30:00,,,,37.841416307775766,19.66677576091631,2168.816229701352,318.3375349771137,401.36217249993047,0.1,healthy
INV-001,solar,2026-01-01 18:40:00,,,,38.61592569876445,20.03858215299765,2384.5832804203555,340.7943542344497,394.7303125889541,0.1,healthy
INV-001,solar,2026-01-01 18:50:00,,,,36.30406077948277,16.12244664225459,1807.615004596789,314.040066977347,398.41698754721557,0.1,healthy
INV-001,solar,2026-01-01 19:00:00,,,,35.84871867310378,18.088537336805683,2031.655558889997,326.8493367067605,401.55716087625467,0.1,healthy
INV-001,solar,2026-01-01 19:10:00,,,,37.26516668885673,19.943465775464805,2282.1471975449813,331.2869578315759,398.7041668343376,0.1,healthy
INV-001,solar,2026-01-01 19:20:00,,,,36.31051035711278,18.742740138188907,2080.801556282765,314.0329538280051,398.2948145956945,0.1,healthy
INV-001,solar,2026-01-01 19:30:00,,,,36.44922374500138,19.67968099526093,2215.1650018058413,320.9519522779124,404.06449111593435,0.1,healthy
INV-001,solar,2026-01-01 19:40:00,,,,33.69808444365716,16.114273824677742,1521.9929439272573,287.1314538315936,397.7193675522107,0.1,healthy
INV-001,solar,2026-01-01 19:50:00,,,,36.55729561300101,17.543197430935003,1916.2348831060872,311.2548167351753,403.18275521449647,0.1,healthy
INV-001,solar,2026-01-01 20:00:00,,,,37.67254270513373,15.489498288412774,1590.7509839255242,318.43930872247097,395.6617685916064,0.1,healthy
INV-001,solar,2026-01-01 20:10:00,,,,35.52189363083526,17.85876323195572,1821.2024412163346,303.6432249108181,399.8641901590144,0.1,healthy
INV-001,solar,2026-01-01 20:20:00,,,,35.436439185965206,17.22341998646097,1733.892419466534,293.9797511565278,398.40481578759,0.1,healthy
INV-001,solar,2026-01-01 20:30:00,,,,37.268588182067504,20.341236797939064,2483.1334903472994,348.4720627249645,403.58434213769385,0.1,healthy
INV-001,solar,2026-01-01 20:40:00,,,,35.099337827059465,18.446057269293007,2025.3146546818823,313.2946717022412,400.44077237296995,0.1,healthy
INV-001,solar,2026-01-01 20:50:00,,,,35.70638406702902,17.81026892789916,1870.1383535194427,296.9863466777028,401.5919246916189,0.1,healthy
INV-001,solar,2026-01-01 21:00:00,,,,37.309783207765356,17.980381530472204,2099.7280216982967,324.6469954520086,395.9904015139039,0.1,healthy
INV-001,solar,2026-01-01 21:10:00,,,,37.19527562764373,17.455411033971412,2063.941532051887,322.8305029630611,404.062072872804,0.1,healthy
INV-001,solar,2026-01-01 21:20:00,,,,35.32629030177779,16.752013006334412,1680.8521342027047,292.09722233661046,400.257401572782,0.1,healthy
INV-001,solar,2026-01-01 21:30:00,,,,35.342492178023285,17.657896367760927,1970.50477733317,318.9541542215055,402.96216043751866,0.1,healthy
INV-001,solar,2026-01-01 21:40:00,,,,35.74170114146795,19.19420646436157,2302.658399793693,337.0836920262752,396.43480845781943,0.1,healthy
INV-001,solar,2026-01-01 21:50:00,,,,37.63180936384337,18.287472917809335,2241.1104279357587,351.8532115378481,404.16338259244776,0.1,healthy
INV-001,solar,2026-01-01 22:00:00,,,,35.38956314365436,17.734394509387986,1837.945437932807,305.03677983925814,399.4568850215721,0.1,healthy
INV-001,solar,2026-01-01 22:10:00,,,,34.55385578636478,18.685027439646696,2008.6991477573738,305.21087989267033,399.9121805070718,0.1,healthy
INV-001,solar,2026-01-01 22:20:00,,,,36.36722557084424,17.464969547969144,2032.984976953826,323.37447599354124,404.9852933511673,0.1,healthy
INV-001,solar,2026-01-01 22:30:00,,,,38.0480268795857,17.799919099839457,2023.0414040830096,320.80160353779337,402.094817716011,0.1,healthy
INV-001,solar,2026-01-01 22:40:00,,,,35.21417346204881,17.188621867511785,1877.0576658355124,320.4575204680527,399.07700294711077,0.1,healthy
INV-001,solar,2026-01-01 22:50:00,,,,35.376558974525594,17.096988463002173,1939.1710323294865,320.35339125405,396.06998105929534,0.1,healthy
INV-001,solar,2026-01-01 23:00:00,,,,37.6019295675085,18.458656240502428,2249.2506340332106,348.49374557534924,402.400359905655,0.1,healthy
INV-001,solar,2026-01-01 23:10:00,,,,35.147794100868786,17.28244872619207,1903.8660660255105,325.1095153292452,395.83268935474126,0.1,healthy
INV-001,solar,2026-01-01 23:20:00,,,,37.081403979590306,19.11127886060185,2313.9865913502563,347.37049925996007,399.9241025770922,0.1,healthy
INV-001,solar,2026-01-01 23:30:00,,,,36.14576468161857,17.393885224286677,1955.7956893099665,329.2181057773326,393.43318445697935,0.1,healthy
INV-001,solar,2026-01-01 23:40:00,,,,38.009713509945996,17.566843132304644,2120.4970627337893,340.4596834257326,395.9988108514569,0.1,healthy
INV-001,solar,2026-01-01 23:50:00,,,,37.28045204012735,19.35445852069722,2319.0744622293664,333.70179464024716,403.44272044576775,0.1,healthy
INV-001,solar,2026-01-02 00:00:00,,,,35.17414772983805,17.439802479202598,1859.899400899086,307.09516624440244,404.7722066420628,0.1,healthy
INV-001,solar,2026-01-02 00:10:00,,,,36.38608426354481,16.841361107809174,1858.5641623214885,316.3480814864004,405.8334936217548,0.1,healthy
INV-001,solar,2026-01-02 00:20:00,,,,37.60224360692417,19.205138160069605,2340.2851113127563,350.1658511465083,401.4404395726277,0.1,healthy
INV-001,solar,2026-01-02 00:30:00,,,,36.40159454147706,19.805236477948878,2276.192809177117,329.8359904657165,399.23288477417964,0.1,healthy
INV-001,solar,2026-01-02 00:40:00,,,,38.159402729110994,19.406396015501937,2046.3033834746338,311.56318205323413,397.3480116039483,0.1,healthy
INV-001,solar,2026-01-02 00:50:00,,,,35.98950480295288,18.63828042033768,1997.0076154645446,309.12874757559047,397.99090082534707,0.1,healthy
INV-001,solar,2026-01-02 01:00:00,,,,37.58097930871698,18.11608532344102,1914.62583413418,294.05864748392696,399.83155285581694,0.1,healthy
INV-001,solar,2026-01-02 01:10:00,,,,35.40613091904791,17.55195149815957,1795.1158787395411,282.6175272079084,395.1134374821138,0.1,healthy
INV-001,solar,2026-01-02 01:20:00,,,,35.65493792394539,16.15342637898801,1607.3223664039915,287.2857729356977,401.47651341575454,0.1,healthy
INV-001,solar,2026-01-02 01:30:00,,,,39.74554111667482,20.5303172057718,2400.3792892560664,343.5978481182091,402.6207013301257,0.1,healthy
INV-001,solar,2026-01-02 01:40:00,,,,37.60930708564047,17.829807368755088,2059.0473589066332,313.7959575268178,394.4211112049476,0.1,healthy
INV-001,solar,2026-01-02 01:50:00,,,,35.85617831296214,17.484047213134016,1984.3860611468708,331.0685881109033,401.7918299454688,0.1,healthy
INV-001,solar,2026-01-02 02:00:00,,,,37.221087772047944,17.97067859836575,2178.787526406012,342.49568482511967,398.4260160412778,0.1,healthy
INV-001,solar,2026-01-02 02:10:00,,,,34.076060231606185,15.879051267743588,1521.7223437094601,277.96041880303505,400.5312798352404,0.1,healthy
INV-001,solar,2026-01-02 02:20:00,,,,36.04654891905833,18.870332632406107,2250.0467978476977,332.30909157861413,403.81253969574703,0.1,healthy
INV-001,solar,2026-01-02 02:30:00,,,,36.520326908207494,17.716492168689967,1951.285624950534,310.80059915605506,403.9077914796964,0.1,healthy
INV-001,solar,2026-01-02 02:40:00,,,,36.47592300069974,18.055756086753355,2244.39282477279,346.3605617885411,402.1000500876722,0.1,healthy
INV-001,solar,2026-01-02 02:50:00,,,,35.77195948979243,16.49828333057719,1988.8114143201717,336.3496237056609,401.1169418856107,0.1,healthy
INV-001,solar,2026-01-02 03:00:00,,,,36.04630576105765,19.923672396053547,2276.795111906138,322.52159535792083,394.5135288706566,0.1,healthy
INV-001,solar,2026-01-02 03:10:00,,,,37.03397857816608,18.845039792125814,2230.4616498124433,332.0919249879447,400.335044862832,0.1,healthy
INV-001,solar,2026-01-02 03:20:00,,,,39.26244236928018,19.470651228448556,2218.259276216752,327.31384061205557,398.003025392236,0.1,healthy
INV-001,solar,2026-01-02 03:30:00,,,,37.28821144930274,17.6614225763185,2045.4119244658957,321.1781712905631,398.11573182102023,0.1,healthy
INV-001,solar,2026-01-02 03:40:00,,,,35.00221948008978,17.770740153345464,2074.9361737296526,326.9243293233021,401.74221210291716,0.1,healthy
INV-001,solar,2026-01-02 03:50:00,,,,35.837646084912926,18.950889400980756,2193.3724398764093,330.69581132879773,400.82301377838013,0.1,healthy
INV-001,solar,2026-01-02 04:00:00,,,,36.88341517956152,18.616924989838708,2295.080287045176,343.8068578961569,397.1089286441994,0.1,healthy
INV-001,solar,2026-01-02 04:10:00,,,,37.48776596777587,18.011297264731883,2089.8017571028968,329.9210756571442,401.34320127894256,0.1,healthy
INV-001,solar,2026-01-02 04:20:00,,,,36.968643048328154,18.494621585694237,2193.444235391776,324.70772901734034,396.90538665291774,0.1,healthy
INV-001,solar,2026-01-02 04:30:00,,,,35.88233942753186,16.326073066512983,1901.9441665799095,331.4182598754714,406.21089534537475,0.1,healthy
INV-001,solar,2026-01-02 04:40:00,,,,36.704220292596155,18.334193604487535,1964.6003462030599,305.8214283812085,402.31835144421984,0.1,healthy
INV-001,solar,2026-01-02 04:50:00,,,,38.07185169002641,18.64335785311089,2365.9439632647072,364.5515840017125,399.310308819655,0.1,healthy
INV-001,solar,2026-01-02 05:00:00,,,,34.92054159516466,17.884834570833707,2087.165165151915,336.3039237482155,395.94874979707447,0.1,healthy
INV-001,solar,2026-01-02 05:10:00,,,,35.166303711724105,16.914482706042058,1868.5778701312836,318.5190039074675,396.5720651688205,0.1,healthy
INV-001,solar,2026-01-02 05:20:00,,,,38.68343794081624,17.587036226850678,2040.5579254411332,334.06309807657954,399.6033805624381,0.1,healthy
INV-001,solar,2026-01-02 05:30:00,,,,36.80516657312161,17.828640414653474,1985.9618897491941,328.2281974026972,398.61711715909263,0.1,healthy
INV-001,solar,2026-01-02 05:40:00,,,,37.784084308774,19.600650803934307,2330.2412010447842,347.9412343043369,401.6239097234175,0.1,healthy
INV-001,solar,2026-01-02 05:50:00,,,,36.731165413040124,18.047414365331186,1917.096047225847,305.0765055978886,392.02926295509457,0.1,healthy
INV-001,solar,2026-01-02 06:00:00,,,,37.420419160265084,19.602450997409463,2452.144344661307,358.3244094812095,397.69926069823555,0.1,healthy
INV-001,solar,2026-01-02 06:10:00,,,,37.20923379126081,19.333621229595913,2279.10262319217,351.39252761422756,408.71061447590245,0.1,healthy
INV-001,solar,2026-01-02 06:20:00,,,,37.91263762637843,18.03122525818889,2184.8518543254013,345.28681998392625,406.60543483857685,0.1,healthy
INV-001,solar,2026-01-02 06:30:00,,,,35.63676735085314,17.756582700720372,1953.0769104840385,325.65141870632345,401.9274988974428,0.1,healthy
INV-001,solar,2026-01-02 06:40:00,,,,34.824507222863616,18.44021893475844,1984.9270037118158,313.8535492558114,403.22631624965993,0.1,healthy
INV-001,solar,2026-01-02 06:50:00,,,,37.25838692718029,19.876889415689043,2606.6233614527964,374.3738827151782,401.0052982638921,0.1,healthy
INV-001,solar,2026-01-02 07:00:00,,,,35.169213802830996,18.16543620006539,1814.1076437703455,290.5813398984566,391.15563743187096,0.1,healthy
INV-001,solar,2026-01-02 07:10:00,,,,35.17178069510021,16.64077343140522,1851.361351673275,325.6120850154672,402.8089256442956,0.1,healthy
INV-001,solar,2026-01-02 07:20:00,,,,37.41668369455162,21.449654732570096,2687.9447390449072,354.69519293990976,405.6095411056154,0.1,healthy
INV-001,solar,2026-01-02 07:30:00,,,,37.0930040912738,18.594652296308215,2272.3011700714264,333.2282498488144,399.94505984712373,0.1,healthy
INV-001,solar,2026-01-02 07:40:00,,,,37.5285205580346,17.704971844282582,2095.1419117628234,332.44058014878146,397.23935751717994,0.1,healthy
